gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
18455at33090	11	c_grandiflora	4..3	0.06	1716.6	557.4	0.1072	0.0066	0.0612	-3836.483998	2.21933	True	ok
18455at33090	11		4..5	0.07	1716.6	557.4	0.1072	0.0077	0.0717	-3836.483998	2.21933	False	ok
18455at33090	11	a_halleri	5..1	0.039	1716.6	557.4	0.1072	0.0043	0.0398	-3836.483998	2.21933	True	ok
18455at33090	11	a_thaliana	5..2	0.059	1716.6	557.4	0.2099	0.0103	0.049	-3836.483998	2.21933	True	ok
185172at33090	12	c_grandiflora	4..3	0.091	425.1	144.9	0.1156	0.0103	0.0891	-970.417496	2.1078	True	ok
185172at33090	12		4..5	0.097	425.1	144.9	0.1156	0.011	0.095	-970.417496	2.1078	False	ok
185172at33090	12	a_halleri	5..1	0.048	425.1	144.9	0.1156	0.0054	0.0468	-970.417496	2.1078	True	ok
185172at33090	12	a_thaliana	5..2	0.039	425.1	144.9	0.0533	0.0024	0.0445	-970.417496	2.1078	True	ok
185214at33090	13	c_grandiflora	4..3	0.039	611.6	228.4	0.176	0.0057	0.0326	-1487.823408	2.09852	True	ok
185214at33090	13		4..5	0.123	611.6	228.4	0.176	0.018	0.1025	-1487.823408	2.09852	False	ok
185214at33090	13	a_halleri	5..1	0.038	611.6	228.4	0.176	0.0056	0.0317	-1487.823408	2.09852	True	ok
185214at33090	13	a_thaliana	5..2	0.073	611.6	228.4	0.1507	0.0097	0.0641	-1487.823408	2.09852	True	ok
1855at33090	14	c_grandiflora	4..3	0.064	4762.2	1609.8	0.2067	0.0108	0.0524	-11415.069119	2.41587	True	ok
1855at33090	14		4..5	0.106	4762.2	1609.8	0.2067	0.0179	0.0865	-11415.069119	2.41587	False	ok
1855at33090	14	a_halleri	5..1	0.058	4762.2	1609.8	0.2067	0.0099	0.0477	-11415.069119	2.41587	True	ok
1855at33090	14	a_thaliana	5..2	0.068	4762.2	1609.8	0.1996	0.0113	0.0565	-11415.069119	2.41587	True	ok
185696at33090	15	c_grandiflora	4..3	0.063	1436.9	426.1	0.1581	0.0095	0.0599	-3553.888001	1.49066	True	ok
185696at33090	15		4..5	0.131	1436.9	426.1	0.1581	0.0197	0.1245	-3553.888001	1.49066	False	ok
185696at33090	15	a_halleri	5..1	0.088	1436.9	426.1	0.1581	0.0133	0.0839	-3553.888001	1.49066	True	ok
185696at33090	15	a_thaliana	5..2	0.123	1436.9	426.1	0.2315	0.0234	0.101	-3553.888001	1.49066	True	ok
185941at33090	16	c_grandiflora	4..3	0.093	537.9	203.1	0.4122	0.0223	0.0542	-1371.065548	2.17393	True	ok
185941at33090	16		4..5	0.047	537.9	203.1	0.4122	0.0113	0.0273	-1371.065548	2.17393	False	ok
185941at33090	16	a_halleri	5..1	0.117	537.9	203.1	0.4122	0.0281	0.0682	-1371.065548	2.17393	True	ok
185941at33090	16	a_thaliana	5..2	0.069	537.9	203.1	0.1092	0.0072	0.0655	-1371.065548	2.17393	True	ok
186340at33090	17	c_grandiflora	4..3	0.106	616.3	244.7	0.2559	0.0193	0.0753	-1630.639252	2.6831	True	ok
186340at33090	17		4..5	0.126	616.3	244.7	0.2559	0.023	0.0899	-1630.639252	2.6831	False	ok
186340at33090	17	a_halleri	5..1	0.082	616.3	244.7	0.2559	0.015	0.0585	-1630.639252	2.6831	True	ok
186340at33090	17	a_thaliana	5..2	0.083	616.3	244.7	0.1605	0.0112	0.0696	-1630.639252	2.6831	True	ok
187462at33090	18	c_grandiflora	4..3	0.081	1060.4	343.6	0.0902	0.0078	0.086	-2443.163115	2.05337	True	ok
187462at33090	18		4..5	0.059	1060.4	343.6	0.0902	0.0057	0.0632	-2443.163115	2.05337	False	ok
187462at33090	18	a_halleri	5..1	0.04	1060.4	343.6	0.0902	0.0039	0.0429	-2443.163115	2.05337	True	ok
187462at33090	18	a_thaliana	5..2	0.106	1060.4	343.6	0.127	0.0132	0.1037	-2443.163115	2.05337	True	ok
187866at33090	19	c_grandiflora	4..3	0.13	290.4	108.6	0.2158	0.0217	0.1006	-783.343664	2.19191	True	ok
187866at33090	19		4..5	0.139	290.4	108.6	0.2158	0.0233	0.1082	-783.343664	2.19191	False	ok
187866at33090	19	a_halleri	5..1	0.058	290.4	108.6	0.2158	0.0097	0.0451	-783.343664	2.19191	True	ok
187866at33090	19	a_thaliana	5..2	0.121	290.4	108.6	0.3211	0.0256	0.0797	-783.343664	2.19191	True	ok
187914at33090	20	c_grandiflora	4..3	0.137	993.3	308.7	0.1549	0.02	0.1289	-2383.46595	2.53293	True	ok
187914at33090	20		4..5	0.111	993.3	308.7	0.1549	0.0161	0.1037	-2383.46595	2.53293	False	ok
187914at33090	20	a_halleri	5..1	0.049	993.3	308.7	0.1549	0.0071	0.0461	-2383.46595	2.53293	True	ok
187914at33090	20	a_thaliana	5..2	0.09	993.3	308.7	0.0914	0.009	0.0981	-2383.46595	2.53293	True	ok
18801at33090	1	c_grandiflora	4..3	0.085	2327.4	801.6	0.1488	0.0115	0.0776	-5736.819645	2.05078	True	ok
18801at33090	1		4..5	0.135	2327.4	801.6	0.1488	0.0182	0.1223	-5736.819645	2.05078	False	ok
18801at33090	1	a_halleri	5..1	0.06	2327.4	801.6	0.1488	0.0081	0.0547	-5736.819645	2.05078	True	ok
18801at33090	1	a_thaliana	5..2	0.081	2327.4	801.6	0.1537	0.0111	0.0725	-5736.819645	2.05078	True	ok
188180at33090	2	c_grandiflora	4..3	0.082	513.2	176.8	0.135	0.0104	0.077	-1241.81193	2.48225	True	ok
188180at33090	2		4..5	0.125	513.2	176.8	0.135	0.0158	0.117	-1241.81193	2.48225	False	ok
188180at33090	2	a_halleri	5..1	0.06	513.2	176.8	0.135	0.0076	0.0564	-1241.81193	2.48225	True	ok
188180at33090	2	a_thaliana	5..2	0.052	513.2	176.8	0.1787	0.008	0.0447	-1241.81193	2.48225	True	ok
188436at33090	3	c_grandiflora	4..3	0.101	511.1	184.9	0.0508	0.0056	0.111	-1214.661288	2.3405	True	ok
188436at33090	3		4..5	0.077	511.1	184.9	0.0508	0.0043	0.0847	-1214.661288	2.3405	False	ok
188436at33090	3	a_halleri	5..1	0.073	511.1	184.9	0.0508	0.0041	0.08	-1214.661288	2.3405	True	ok
188436at33090	3	a_thaliana	5..2	0.054	511.1	184.9	0.0001	0.0	0.0682	-1214.661288	2.3405	True	omega_boundary
188583at33090	4	c_grandiflora	4..3	0.166	894.4	311.6	0.1833	0.0257	0.1403	-2317.51754	1.82141	True	ok
188583at33090	4		4..5	0.104	894.4	311.6	0.1833	0.0162	0.0882	-2317.51754	1.82141	False	ok
188583at33090	4	a_halleri	5..1	0.081	894.4	311.6	0.1833	0.0126	0.0688	-2317.51754	1.82141	True	ok
188583at33090	4	a_thaliana	5..2	0.078	894.4	311.6	0.1951	0.0126	0.0646	-2317.51754	1.82141	True	ok
188938at33090	5	c_grandiflora	4..3	0.128	609.8	221.2	0.1495	0.017	0.1134	-1751.588156	1.6029	True	ok
188938at33090	5		4..5	0.06	609.8	221.2	0.1495	0.008	0.0534	-1751.588156	1.6029	False	ok
188938at33090	5	a_halleri	5..1	0.133	609.8	221.2	0.1495	0.0176	0.1179	-1751.588156	1.6029	True	ok
188938at33090	5	a_thaliana	5..2	0.242	609.8	221.2	0.5034	0.064	0.1272	-1751.588156	1.6029	True	ok
189891at33090	6	c_grandiflora	4..3	0.075	815.2	288.8	0.0776	0.0061	0.0788	-1897.631528	1.8543	True	ok
189891at33090	6		4..5	0.026	815.2	288.8	0.0776	0.0021	0.027	-1897.631528	1.8543	False	ok
189891at33090	6	a_halleri	5..1	0.084	815.2	288.8	0.0776	0.0068	0.0882	-1897.631528	1.8543	True	ok
189891at33090	6	a_thaliana	5..2	0.073	815.2	288.8	0.0447	0.0037	0.0823	-1897.631528	1.8543	True	ok
190390at33090	7	c_grandiflora	4..3	0.083	732.9	245.1	0.3293	0.0184	0.0558	-1882.319959	1.21969	True	ok
190390at33090	7		4..5	0.158	732.9	245.1	0.3293	0.035	0.1062	-1882.319959	1.21969	False	ok
190390at33090	7	a_halleri	5..1	0.053	732.9	245.1	0.3293	0.0117	0.0356	-1882.319959	1.21969	True	ok
190390at33090	7	a_thaliana	5..2	0.102	732.9	245.1	0.1723	0.0154	0.0893	-1882.319959	1.21969	True	ok
191396at33090	8	c_grandiflora	4..3	0.082	884.5	264.5	0.1359	0.0111	0.0813	-2097.487297	1.92657	True	ok
191396at33090	8		4..5	0.087	884.5	264.5	0.1359	0.0118	0.0868	-2097.487297	1.92657	False	ok
191396at33090	8	a_halleri	5..1	0.089	884.5	264.5	0.1359	0.0121	0.0887	-2097.487297	1.92657	True	ok
191396at33090	8	a_thaliana	5..2	0.092	884.5	264.5	0.1181	0.0113	0.0958	-2097.487297	1.92657	True	ok
191581at33090	9	c_grandiflora	4..3	0.073	593.5	198.5	0.1013	0.0076	0.0749	-1400.634646	1.45035	True	ok
191581at33090	9		4..5	0.08	593.5	198.5	0.1013	0.0083	0.0816	-1400.634646	1.45035	False	ok
191581at33090	9	a_halleri	5..1	0.047	593.5	198.5	0.1013	0.0048	0.0478	-1400.634646	1.45035	True	ok
191581at33090	9	a_thaliana	5..2	0.1	593.5	198.5	0.1496	0.0138	0.0919	-1400.634646	1.45035	True	ok
192090at33090	10	c_grandiflora	4..3	0.121	1798.8	517.2	0.176	0.0197	0.1119	-4291.214388	1.56318	True	ok
192090at33090	10		4..5	0.107	1798.8	517.2	0.176	0.0175	0.0994	-4291.214388	1.56318	False	ok
192090at33090	10	a_halleri	5..1	0.067	1798.8	517.2	0.176	0.011	0.0623	-4291.214388	1.56318	True	ok
192090at33090	10	a_thaliana	5..2	0.08	1798.8	517.2	0.1929	0.0137	0.0713	-4291.214388	1.56318	True	ok
192456at33090	11	c_grandiflora	4..3	0.107	475.4	145.6	0.2027	0.0185	0.0914	-1783.424867	1.44621	True	ok
192456at33090	11		4..5	0.104	475.4	145.6	0.2027	0.0181	0.0891	-1783.424867	1.44621	False	ok
192456at33090	11	a_halleri	5..1	0.015	475.4	145.6	0.2027	0.0026	0.0127	-1783.424867	1.44621	True	ok
192456at33090	11	a_thaliana	5..2	50.0	475.4	145.6	0.0107	0.7375	68.6911	-1783.424867	1.44621	True	ok
192750at33090	12	c_grandiflora	4..3	0.012	640.7	196.3	0.0275	0.0004	0.0155	-1354.177122	1.23699	True	ok
192750at33090	12		4..5	0.07	640.7	196.3	0.0275	0.0025	0.0909	-1354.177122	1.23699	False	ok
192750at33090	12	a_halleri	5..1	0.049	640.7	196.3	0.0275	0.0017	0.0635	-1354.177122	1.23699	True	ok
192750at33090	12	a_thaliana	5..2	0.053	640.7	196.3	0.0222	0.0016	0.0703	-1354.177122	1.23699	True	ok
193351at33090	13	c_grandiflora	4..3	0.102	260.5	78.5	0.0635	0.0077	0.1215	-602.195844	1.46344	True	ok
193351at33090	13		4..5	0.013	260.5	78.5	0.0635	0.001	0.0153	-602.195844	1.46344	False	ok
193351at33090	13	a_halleri	5..1	0.088	260.5	78.5	0.0635	0.0066	0.1045	-602.195844	1.46344	True	ok
193351at33090	13	a_thaliana	5..2	0.159	260.5	78.5	0.0616	0.0117	0.1902	-602.195844	1.46344	True	ok
193437at33090	14	c_grandiflora	4..3	0.097	608.7	180.3	0.1563	0.0145	0.0925	-1548.985512	1.30268	True	ok
193437at33090	14		4..5	0.088	608.7	180.3	0.1563	0.0131	0.084	-1548.985512	1.30268	False	ok
193437at33090	14	a_halleri	5..1	0.074	608.7	180.3	0.1563	0.011	0.0706	-1548.985512	1.30268	True	ok
193437at33090	14	a_thaliana	5..2	0.179	608.7	180.3	0.3359	0.0411	0.1225	-1548.985512	1.30268	True	ok
193683at33090	15	c_grandiflora	4..3	0.081	554.5	156.5	0.101	0.0091	0.0905	-1241.978202	1.59181	True	ok
193683at33090	15		4..5	0.113	554.5	156.5	0.101	0.0128	0.1263	-1241.978202	1.59181	False	ok
193683at33090	15	a_halleri	5..1	0.055	554.5	156.5	0.101	0.0062	0.0613	-1241.978202	1.59181	True	ok
193683at33090	15	a_thaliana	5..2	0.096	554.5	156.5	0.0809	0.0091	0.1125	-1241.978202	1.59181	True	ok
193777at33090	16	c_grandiflora	4..3	0.083	714.4	263.6	0.1601	0.0115	0.0719	-1745.566683	1.5589	True	ok
193777at33090	16		4..5	0.072	714.4	263.6	0.1601	0.01	0.0623	-1745.566683	1.5589	False	ok
193777at33090	16	a_halleri	5..1	0.084	714.4	263.6	0.1601	0.0116	0.0724	-1745.566683	1.5589	True	ok
193777at33090	16	a_thaliana	5..2	0.053	714.4	263.6	0.0461	0.0027	0.0584	-1745.566683	1.5589	True	ok
193982at33090	17	c_grandiflora	4..3	0.092	503.5	168.5	0.2479	0.0175	0.0706	-1256.790408	1.66351	True	ok
193982at33090	17		4..5	0.082	503.5	168.5	0.2479	0.0155	0.0624	-1256.790408	1.66351	False	ok
193982at33090	17	a_halleri	5..1	0.081	503.5	168.5	0.2479	0.0153	0.0619	-1256.790408	1.66351	True	ok
193982at33090	17	a_thaliana	5..2	0.09	503.5	168.5	0.2547	0.0173	0.068	-1256.790408	1.66351	True	ok
194002at33090	18	c_grandiflora	4..3	0.076	529.5	163.5	0.2659	0.0153	0.0574	-1280.539304	0.614	True	ok
194002at33090	18		4..5	0.086	529.5	163.5	0.2659	0.0174	0.0653	-1280.539304	0.614	False	ok
194002at33090	18	a_halleri	5..1	0.032	529.5	163.5	0.2659	0.0065	0.0245	-1280.539304	0.614	True	ok
194002at33090	18	a_thaliana	5..2	0.126	529.5	163.5	0.3051	0.0273	0.0894	-1280.539304	0.614	True	ok
194293at33090	19	c_grandiflora	4..3	0.117	758.3	243.7	0.2591	0.0231	0.089	-2028.564926	1.11117	True	ok
194293at33090	19		4..5	0.096	758.3	243.7	0.2591	0.019	0.0732	-2028.564926	1.11117	False	ok
194293at33090	19	a_halleri	5..1	0.056	758.3	243.7	0.2591	0.0111	0.0427	-2028.564926	1.11117	True	ok
194293at33090	19	a_thaliana	5..2	0.184	758.3	243.7	0.4583	0.0477	0.1041	-2028.564926	1.11117	True	ok
194372at33090	20	c_grandiflora	4..3	0.089	344.1	108.9	0.1462	0.0123	0.0843	-841.929343	1.48563	True	ok
194372at33090	20		4..5	0.086	344.1	108.9	0.1462	0.0119	0.0816	-841.929343	1.48563	False	ok
194372at33090	20	a_halleri	5..1	0.078	344.1	108.9	0.1462	0.0108	0.0741	-841.929343	1.48563	True	ok
194372at33090	20	a_thaliana	5..2	0.141	344.1	108.9	0.022	0.004	0.1826	-841.929343	1.48563	True	ok
194467at33090	1	c_grandiflora	4..3	0.053	569.8	243.2	0.1941	0.0078	0.0403	-1444.731915	2.88352	True	ok
194467at33090	1		4..5	0.125	569.8	243.2	0.1941	0.0186	0.096	-1444.731915	2.88352	False	ok
194467at33090	1	a_halleri	5..1	0.03	569.8	243.2	0.1941	0.0045	0.0233	-1444.731915	2.88352	True	ok
194467at33090	1	a_thaliana	5..2	0.089	569.8	243.2	0.084	0.007	0.083	-1444.731915	2.88352	True	ok
195185at33090	2	c_grandiflora	4..3	0.093	631.1	211.9	0.0918	0.0089	0.0966	-1594.552676	1.40268	True	ok
195185at33090	2		4..5	0.13	631.1	211.9	0.0918	0.0125	0.1357	-1594.552676	1.40268	False	ok
195185at33090	2	a_halleri	5..1	0.099	631.1	211.9	0.0918	0.0095	0.1035	-1594.552676	1.40268	True	ok
195185at33090	2	a_thaliana	5..2	0.122	631.1	211.9	0.1196	0.0143	0.1195	-1594.552676	1.40268	True	ok
195354at33090	3	c_grandiflora	4..3	0.096	464.4	162.6	0.1542	0.0132	0.0856	-1144.849062	1.37344	True	ok
195354at33090	3		4..5	0.049	464.4	162.6	0.1542	0.0067	0.0438	-1144.849062	1.37344	False	ok
195354at33090	3	a_halleri	5..1	0.087	464.4	162.6	0.1542	0.0119	0.0772	-1144.849062	1.37344	True	ok
195354at33090	3	a_thaliana	5..2	0.082	464.4	162.6	0.1755	0.0124	0.0706	-1144.849062	1.37344	True	ok
195527at33090	4	c_grandiflora	4..3	0.087	942.8	317.2	0.1339	0.0111	0.0826	-2217.410058	2.23521	True	ok
195527at33090	4		4..5	0.099	942.8	317.2	0.1339	0.0126	0.0938	-2217.410058	2.23521	False	ok
195527at33090	4	a_halleri	5..1	0.036	942.8	317.2	0.1339	0.0045	0.0339	-2217.410058	2.23521	True	ok
195527at33090	4	a_thaliana	5..2	0.074	942.8	317.2	0.0814	0.0064	0.0784	-2217.410058	2.23521	True	ok
195843at33090	5	c_grandiflora	4..3	0.053	526.8	163.2	0.0941	0.0054	0.0574	-1241.782083	1.66254	True	ok
195843at33090	5		4..5	0.132	526.8	163.2	0.0941	0.0135	0.1432	-1241.782083	1.66254	False	ok
195843at33090	5	a_halleri	5..1	0.101	526.8	163.2	0.0941	0.0103	0.109	-1241.782083	1.66254	True	ok
195843at33090	5	a_thaliana	5..2	0.059	526.8	163.2	0.1827	0.0096	0.0526	-1241.782083	1.66254	True	ok
196198at33090	6	c_grandiflora	4..3	0.166	387.2	161.8	0.2197	0.0271	0.1232	-1016.455774	2.23201	True	ok
196198at33090	6		4..5	0.116	387.2	161.8	0.2197	0.0189	0.0862	-1016.455774	2.23201	False	ok
196198at33090	6	a_halleri	5..1	0.029	387.2	161.8	0.2197	0.0047	0.0215	-1016.455774	2.23201	True	ok
196198at33090	6	a_thaliana	5..2	0.059	387.2	161.8	0.1629	0.0078	0.0478	-1016.455774	2.23201	True	ok
196324at33090	7	c_grandiflora	4..3	0.12	639.9	182.1	0.2146	0.0221	0.103	-1628.909675	1.8987	True	ok
196324at33090	7		4..5	0.15	639.9	182.1	0.2146	0.0276	0.1288	-1628.909675	1.8987	False	ok
196324at33090	7	a_halleri	5..1	0.078	639.9	182.1	0.2146	0.0144	0.0673	-1628.909675	1.8987	True	ok
196324at33090	7	a_thaliana	5..2	0.147	639.9	182.1	0.1276	0.0194	0.1523	-1628.909675	1.8987	True	ok
196325at33090	8	c_grandiflora	4..3	0.064	762.0	267.0	0.0881	0.0058	0.0661	-1833.544933	1.87537	True	ok
196325at33090	8		4..5	0.109	762.0	267.0	0.0881	0.0098	0.1116	-1833.544933	1.87537	False	ok
196325at33090	8	a_halleri	5..1	0.082	762.0	267.0	0.0881	0.0075	0.0846	-1833.544933	1.87537	True	ok
196325at33090	8	a_thaliana	5..2	0.06	762.0	267.0	0.2086	0.01	0.0481	-1833.544933	1.87537	True	ok
196410at33090	9	c_grandiflora	4..3	0.141	525.5	137.5	0.0772	0.0135	0.1746	-1345.161117	1.24351	True	ok
196410at33090	9		4..5	0.109	525.5	137.5	0.0772	0.0104	0.1351	-1345.161117	1.24351	False	ok
196410at33090	9	a_halleri	5..1	0.059	525.5	137.5	0.0772	0.0057	0.0733	-1345.161117	1.24351	True	ok
196410at33090	9	a_thaliana	5..2	0.296	525.5	137.5	0.217	0.0565	0.2603	-1345.161117	1.24351	True	ok
196443at33090	10	c_grandiflora	4..3	0.077	471.0	192.0	0.2189	0.0126	0.0577	-1192.408366	3.49523	True	ok
196443at33090	10		4..5	0.062	471.0	192.0	0.2189	0.0101	0.0463	-1192.408366	3.49523	False	ok
196443at33090	10	a_halleri	5..1	0.072	471.0	192.0	0.2189	0.0118	0.0539	-1192.408366	3.49523	True	ok
196443at33090	10	a_thaliana	5..2	0.079	471.0	192.0	0.2538	0.0141	0.0557	-1192.408366	3.49523	True	ok
196490at33090	11	c_grandiflora	4..3	0.104	771.1	281.9	0.2191	0.0178	0.0813	-1960.971426	1.8346	True	ok
196490at33090	11		4..5	0.071	771.1	281.9	0.2191	0.0121	0.0552	-1960.971426	1.8346	False	ok
196490at33090	11	a_halleri	5..1	0.076	771.1	281.9	0.2191	0.013	0.0595	-1960.971426	1.8346	True	ok
196490at33090	11	a_thaliana	5..2	0.082	771.1	281.9	0.1887	0.0127	0.0675	-1960.971426	1.8346	True	ok
196512at33090	12	c_grandiflora	4..3	0.115	1112.5	348.5	0.0758	0.0098	0.1294	-2733.486584	2.21305	True	ok
196512at33090	12		4..5	0.098	1112.5	348.5	0.0758	0.0084	0.1105	-2733.486584	2.21305	False	ok
196512at33090	12	a_halleri	5..1	0.089	1112.5	348.5	0.0758	0.0076	0.1006	-2733.486584	2.21305	True	ok
196512at33090	12	a_thaliana	5..2	0.109	1112.5	348.5	0.1188	0.0131	0.1103	-2733.486584	2.21305	True	ok
196850at33090	13	c_grandiflora	4..3	0.112	479.1	165.9	0.1031	0.0115	0.1118	-1162.207928	1.40322	True	ok
196850at33090	13		4..5	0.045	479.1	165.9	0.1031	0.0046	0.0446	-1162.207928	1.40322	False	ok
196850at33090	13	a_halleri	5..1	0.028	479.1	165.9	0.1031	0.0029	0.0282	-1162.207928	1.40322	True	ok
196850at33090	13	a_thaliana	5..2	0.139	479.1	165.9	0.1738	0.0208	0.1196	-1162.207928	1.40322	True	ok
196873at33090	14	c_grandiflora	4..3	0.148	418.8	151.2	0.3213	0.0316	0.0983	-1084.474005	1.79217	True	ok
196873at33090	14		4..5	0.147	418.8	151.2	0.3213	0.0314	0.0977	-1084.474005	1.79217	False	ok
196873at33090	14	a_halleri	5..1	0.081	418.8	151.2	0.3213	0.0174	0.0541	-1084.474005	1.79217	True	ok
196873at33090	14	a_thaliana	5..2	0.02	418.8	151.2	0.4277	0.0048	0.0113	-1084.474005	1.79217	True	ok
196991at33090	15	c_grandiflora	4..3	0.167	647.7	147.3	0.0996	0.0208	0.2094	-1425.46926	0.91024	True	ok
196991at33090	15		4..5	0.101	647.7	147.3	0.0996	0.0126	0.1268	-1425.46926	0.91024	False	ok
196991at33090	15	a_halleri	5..1	0.029	647.7	147.3	0.0996	0.0036	0.0362	-1425.46926	0.91024	True	ok
196991at33090	15	a_thaliana	5..2	0.102	647.7	147.3	0.0834	0.0112	0.1341	-1425.46926	0.91024	True	ok
197780at33090	16	c_grandiflora	4..3	0.142	779.9	261.1	0.1874	0.0227	0.1209	-2019.789307	1.55561	True	ok
197780at33090	16		4..5	0.106	779.9	261.1	0.1874	0.0169	0.0903	-2019.789307	1.55561	False	ok
197780at33090	16	a_halleri	5..1	0.077	779.9	261.1	0.1874	0.0123	0.0657	-2019.789307	1.55561	True	ok
197780at33090	16	a_thaliana	5..2	0.1	779.9	261.1	0.2051	0.0168	0.082	-2019.789307	1.55561	True	ok
197838at33090	17	c_grandiflora	4..3	0.105	397.4	127.6	0.2796	0.0215	0.0769	-985.05473	1.54938	True	ok
197838at33090	17		4..5	0.128	397.4	127.6	0.2796	0.0261	0.0935	-985.05473	1.54938	False	ok
197838at33090	17	a_halleri	5..1	0.038	397.4	127.6	0.2796	0.0077	0.0276	-985.05473	1.54938	True	ok
197838at33090	17	a_thaliana	5..2	0.099	397.4	127.6	0.1755	0.0154	0.0877	-985.05473	1.54938	True	ok
198012at33090	18	c_grandiflora	4..3	0.085	335.8	123.2	0.0773	0.0068	0.0873	-815.014201	2.81189	True	ok
198012at33090	18		4..5	0.092	335.8	123.2	0.0773	0.0073	0.0944	-815.014201	2.81189	False	ok
198012at33090	18	a_halleri	5..1	0.089	335.8	123.2	0.0773	0.0071	0.0918	-815.014201	2.81189	True	ok
198012at33090	18	a_thaliana	5..2	0.104	335.8	123.2	0.0538	0.0061	0.1126	-815.014201	2.81189	True	ok
198570at33090	19	c_grandiflora	4..3	0.103	751.3	229.7	0.1122	0.0121	0.1074	-1750.941723	1.49226	True	ok
198570at33090	19		4..5	0.063	751.3	229.7	0.1122	0.0074	0.0659	-1750.941723	1.49226	False	ok
198570at33090	19	a_halleri	5..1	0.058	751.3	229.7	0.1122	0.0068	0.0604	-1750.941723	1.49226	True	ok
198570at33090	19	a_thaliana	5..2	0.07	751.3	229.7	0.2405	0.0134	0.0558	-1750.941723	1.49226	True	ok
199163at33090	20	c_grandiflora	4..3	0.102	846.6	314.4	0.2265	0.0176	0.0778	-2212.170242	2.34718	True	ok
199163at33090	20		4..5	0.08	846.6	314.4	0.2265	0.0139	0.0615	-2212.170242	2.34718	False	ok
199163at33090	20	a_halleri	5..1	0.1	846.6	314.4	0.2265	0.0173	0.0763	-2212.170242	2.34718	True	ok
199163at33090	20	a_thaliana	5..2	0.116	846.6	314.4	0.4025	0.0277	0.0688	-2212.170242	2.34718	True	ok
199618at33090	1	c_grandiflora	4..3	0.078	994.7	298.3	0.1187	0.0096	0.0804	-2454.155972	1.6591	True	ok
199618at33090	1		4..5	0.117	994.7	298.3	0.1187	0.0144	0.121	-2454.155972	1.6591	False	ok
199618at33090	1	a_halleri	5..1	0.097	994.7	298.3	0.1187	0.0119	0.1	-2454.155972	1.6591	True	ok
199618at33090	1	a_thaliana	5..2	0.121	994.7	298.3	0.0914	0.0123	0.1344	-2454.155972	1.6591	True	ok
199795at33090	2	c_grandiflora	4..3	0.055	482.2	183.8	0.2325	0.0096	0.0414	-1265.1663	2.63039	True	ok
199795at33090	2		4..5	0.106	482.2	183.8	0.2325	0.0186	0.0798	-1265.1663	2.63039	False	ok
199795at33090	2	a_halleri	5..1	0.122	482.2	183.8	0.2325	0.0212	0.0914	-1265.1663	2.63039	True	ok
199795at33090	2	a_thaliana	5..2	0.108	482.2	183.8	0.1294	0.0126	0.0972	-1265.1663	2.63039	True	ok
200316at33090	3	c_grandiflora	4..3	0.089	1032.0	360.0	0.1837	0.0139	0.0755	-2551.92856	1.91173	True	ok
200316at33090	3		4..5	0.109	1032.0	360.0	0.1837	0.0169	0.0922	-2551.92856	1.91173	False	ok
200316at33090	3	a_halleri	5..1	0.037	1032.0	360.0	0.1837	0.0057	0.0311	-2551.92856	1.91173	True	ok
200316at33090	3	a_thaliana	5..2	0.113	1032.0	360.0	0.1252	0.0134	0.1073	-2551.92856	1.91173	True	ok
200488at33090	4	c_grandiflora	4..3	0.089	968.9	306.1	0.2551	0.0174	0.0683	-2324.640577	1.50537	True	ok
200488at33090	4		4..5	0.095	968.9	306.1	0.2551	0.0186	0.0731	-2324.640577	1.50537	False	ok
200488at33090	4	a_halleri	5..1	0.076	968.9	306.1	0.2551	0.015	0.0586	-2324.640577	1.50537	True	ok
200488at33090	4	a_thaliana	5..2	0.052	968.9	306.1	0.1432	0.0072	0.0501	-2324.640577	1.50537	True	ok
200499at33090	5	c_grandiflora	4..3	0.091	853.2	310.8	0.1454	0.0118	0.0813	-2141.691989	1.61725	True	ok
200499at33090	5		4..5	0.121	853.2	310.8	0.1454	0.0157	0.1077	-2141.691989	1.61725	False	ok
200499at33090	5	a_halleri	5..1	0.048	853.2	310.8	0.1454	0.0062	0.0425	-2141.691989	1.61725	True	ok
200499at33090	5	a_thaliana	5..2	0.107	853.2	310.8	0.1025	0.0107	0.1046	-2141.691989	1.61725	True	ok
200687at33090	6	c_grandiflora	4..3	0.08	536.1	171.9	0.0716	0.0064	0.0894	-1338.926311	1.48211	True	ok
200687at33090	6		4..5	0.148	536.1	171.9	0.0716	0.0119	0.1665	-1338.926311	1.48211	False	ok
200687at33090	6	a_halleri	5..1	0.059	536.1	171.9	0.0716	0.0047	0.066	-1338.926311	1.48211	True	ok
200687at33090	6	a_thaliana	5..2	0.183	536.1	171.9	0.0722	0.0148	0.2055	-1338.926311	1.48211	True	ok
201861at33090	7	c_grandiflora	4..3	0.084	481.4	178.6	0.0442	0.0041	0.0929	-1105.931525	2.51	True	ok
201861at33090	7		4..5	0.071	481.4	178.6	0.0442	0.0035	0.0785	-1105.931525	2.51	False	ok
201861at33090	7	a_halleri	5..1	0.025	481.4	178.6	0.0442	0.0012	0.0272	-1105.931525	2.51	True	ok
201861at33090	7	a_thaliana	5..2	0.071	481.4	178.6	0.1196	0.0079	0.0658	-1105.931525	2.51	True	ok
